235	321	29	556	350	264	556	0	206	292	9999	9999	9999										
162	421	551	583	972	713	972	389	0	259	9999	9999	259										
610	306	349	916	655	959	959	43	304	0	43	9999	9999										
364	533	72	897	605	436	897	0	292	461	9999	9999	9999										
332	99	477	431	576	809	809	378	233	0	9999	9999	9999										
526	362	292	888	654	818	888	0	234	70	9999	9999	9999										
755	142	441	897	583	1196	1196	299	613	0	299	9999	9999										
520	241	296	761	537	816	816	55	279	0	55	279	9999										
272	13	189	285	202	461	461	176	259	0	9999	259	9999										
375	105	272	480	377	647	647	167	270	0	167	9999	9999										
450	207	334	657	541	784	784	127	243	0	127	243	9999										
777	109	338	886	447	1115	1115	229	668	0	9999	9999	9999										
482	266	601	748	867	1083	1083	335	216	0	335	9999	9999										
531	187	141	718	328	672	718	0	390	46	9999	9999	9999										
231	569	178	800	747	409	800	0	53	391	9999	9999	391										
597	170	361	767	531	958	958	191	427	0	191	427	9999										
394	193	291	587	484	685	685	98	201	0	9999	9999	9999										
616	99	744	715	843	1360	1360	645	517	0	9999	9999	9999										
835	147	45	982	192	880	982	0	790	102	9999	9999	9999										
308	481	445	789	926	753	926	137	0	173	9999	9999	9999										
901	79	407	980	486	1308	1308	328	822	0	9999	9999	9999										
473	427	132	900	559	605	900	0	341	295	9999	9999	295										
618	130	448	748	578	1066	1066	318	488	0	9999	9999	9999										
187	490	145	677	635	332	677	0	42	345	9999	9999	9999										
657	198	777	855	975	1434	1434	579	459	0	579	459	9999										
887	83	190	970	273	1077	1077	107	804	0	107	9999	9999										
364	485	287	849	772	651	849	0	77	198	9999	9999	9999										
412	134	481	546	615	893	893	347	278	0	347	9999	9999										
204	82	846	286	928	1050	1050	764	122	0	9999	9999	9999										
513	119	259	632	378	772	772	140	394	0	9999	9999	9999										
226	734	59	960	793	285	960	0	167	675	9999	167	675										
337	654	108	991	762	445	991	0	229	546	9999	9999	9999										
510	259	301	769	560	811	811	42	251	0	9999	251	9999										
316	434	548	750	982	864	982	232	0	118	9999	9999	9999										
774	16	513	790	529	1287	1287	497	758	0	9999	9999	9999										
291	508	367	799	875	658	875	76	0	217	9999	9999	9999										
510	268	126	778	394	636	778	0	384	142	9999	9999	9999										
648	17	178	665	195	826	826	161	631	0	9999	631	9999										
774	182	510	956	692	1284	1284	328	592	0	9999	9999	9999										
184	10	528	194	538	712	712	518	174	0	9999	9999	9999										
716	180	467	896	647	1183	1183	287	536	0	287	9999	9999										
800	34	310	834	344	1110	1110	276	766	0	9999	9999	9999										
345	184	284	529	468	629	629	100	161	0	9999	9999	9999										
578	311	99	889	410	677	889	0	479	212	9999	479	9999										
524	96	574	620	670	1098	1098	478	428	0	9999	9999	9999										
230	30	284	260	314	514	514	254	200	0	9999	9999	9999										
773	53	661	826	714	1434	1434	608	720	0	9999	9999	9999										
236	334	437	570	771	673	771	201	0	98	9999	9999	9999										
519	206	777	725	983	1296	1296	571	313	0	571	9999	9999										
508	343	302	851	645	810	851	0	206	41	9999	9999	9999										
924	74	130	998	204	1054	1054	56	850	0	9999	9999	9999										
238	7	164	245	171	402	402	157	231	0	9999	231	9999										
767	101	672	868	773	1439	1439	571	666	0	571	9999	9999										
708	131	645	839	776	1353	1353	514	577	0	9999	9999	9999										
818	13	938	831	951	1756	1756	925	805	0	9999	9999	9999										
385	527	242	912	769	627	912	0	143	285	9999	143	9999										
696	223	102	919	325	798	919	0	594	121	9999	9999	9999										
382	273	32	655	305	414	655	0	350	241	9999	9999	9999										
198	121	816	319	937	1014	1014	695	77	0	695	9999	9999										
523	88	338	611	426	861	861	250	435	0	9999	435	9999										
392	286	453	678	739	845	845	167	106	0	167	9999	9999										
420	96	506	516	602	926	926	410	324	0	9999	9999	9999										
528	375	257	903	632	785	903	0	271	118	9999	271	9999										
775	212	452	987	664	1227	1227	240	563	0	9999	563	9999										
603	371	165	974	536	768	974	0	438	206	9999	9999	9999										
333	287	531	620	818	864	864	244	46	0	9999	9999	9999										
897	29	348	926	377	1245	1245	319	868	0	319	9999	9999										
903	86	681	989	767	1584	1584	595	817	0	595	9999	9999										
559	227	685	786	912	1244	1244	458	332	0	9999	9999	9999										
633	42	491	675	533	1124	1124	449	591	0	9999	591	9999										
581	31	482	612	513	1063	1063	451	550	0	451	9999	9999										
813	90	477	903	567	1290	1290	387	723	0	387	723	9999										
483	98	159	581	257	642	642	61	385	0	9999	9999	9999										
474	402	218	876	620	692	876	0	256	184	9999	9999	9999										
596	174	552	770	726	1148	1148	378	422	0	9999	9999	9999										
436	6	173	442	179	609	609	167	430	0	167	9999	9999										
506	394	85	900	479	591	900	0	421	309	9999	9999	9999										
451	115	854	566	969	1305	1305	739	336	0	739	9999	9999										
327	172	628	499	800	955	955	456	155	0	9999	155	9999										
453	317	256	770	573	709	770	0	197	61	9999	9999	9999										
713	225	596	938	821	1309	1309	371	488	0	371	9999	9999										
745	140	576	885	716	1321	1321	436	605	0	9999	9999	9999										
725	97	840	822	937	1565	1565	743	628	0	743	9999	9999										
231	469	2	700	471	233	700	0	229	467	9999	9999	467										
756	195	20	951	215	776	951	0	736	175	9999	9999	175										
399	218	774	617	992	1173	1173	556	181	0	9999	9999	9999										
391	572	290	963	862	681	963	0	101	282	9999	9999	9999										
779	111	152	890	263	931	931	41	668	0	9999	9999	9999										
300	13	409	313	422	709	709	396	287	0	9999	287	9999										
575	79	440	654	519	1015	1015	361	496	0	9999	9999	9999										
387	33	697	420	730	1084	1084	664	354	0	9999	9999	9999										
543	162	280	705	442	823	823	118	381	0	9999	9999	9999										
404	123	287	527	410	691	691	164	281	0	9999	9999	9999										
184	66	446	250	512	630	630	380	118	0	9999	9999	9999										
919	29	302	948	331	1221	1221	273	890	0	9999	9999	9999										
355	439	392	794	831	747	831	37	0	84	9999	9999	9999										
221	432	33	653	465	254	653	0	188	399	9999	9999	399										
543	212	635	755	847	1178	1178	423	331	0	423	331	9999										
610	337	520	947	857	1130	1130	183	273	0	183	9999	9999										
452	489	108	941	597	560	941	0	344	381	9999	9999	9999										
664	144	801	808	945	1465	1465	657	520	0	9999	9999	9999										
241	20	927	261	947	1168	1168	907	221	0	907	9999	9999										
766	122	281	888	403	1047	1047	159	644	0	159	9999	9999										
361	169	741	530	910	1102	1102	572	192	0	9999	9999	9999										
168	237	519	405	756	687	756	351	0	69	351	9999	9999										
496	145	594	641	739	1090	1090	449	351	0	9999	351	9999										
316	35	465	351	500	781	781	430	281	0	9999	9999	9999										
464	178	130	642	308	594	642	0	334	48	9999	9999	9999										
427	551	223	978	774	650	978	0	204	328	9999	9999	9999										
238	157	819	395	976	1057	1057	662	81	0	9999	9999	9999										
439	296	649	735	945	1088	1088	353	143	0	9999	143	9999										
369	97	263	466	360	632	632	166	272	0	9999	9999	9999										
524	72	630	596	702	1154	1154	558	452	0	9999	9999	9999										
661	236	192	897	428	853	897	0	469	44	9999	9999	9999										
285	67	614	352	681	899	899	547	218	0	547	9999	9999										
596	127	272	723	399	868	868	145	469	0	9999	9999	9999										
410	196	761	606	957	1171	1171	565	214	0	9999	9999	9999										
563	232	127	795	359	690	795	0	436	105	9999	9999	9999										
250	337	374	587	711	624	711	124	0	87	9999	9999	87										
587	76	550	663	626	1137	1137	474	511	0	9999	511	9999										
326	48	930	374	978	1256	1256	882	278	0	9999	9999	9999										
257	386	10	643	396	267	643	0	247	376	9999	247	9999										
555	125	830	680	955	1385	1385	705	430	0	9999	9999	9999										
194	360	458	554	818	652	818	264	0	166	9999	9999	9999										
579	11	652	590	663	1231	1231	641	568	0	9999	9999	9999										
508	343	450	851	793	958	958	107	165	0	107	9999	9999										
437	84	273	521	357	710	710	189	353	0	9999	9999	9999										
652	295	68	947	363	720	947	0	584	227	9999	9999	227										
506	384	120	890	504	626	890	0	386	264	9999	9999	9999										
823	143	207	966	350	1030	1030	64	680	0	9999	9999	9999										
772	45	214	817	259	986	986	169	727	0	9999	727	9999										
659	186	45	845	231	704	845	0	614	141	9999	9999	9999										
612	35	163	647	198	775	775	128	577	0	9999	9999	9999										
179	336	403	515	739	582	739	224	0	157	9999	9999	9999										
484	35	687	519	722	1171	1171	652	449	0	9999	9999	9999										
336	656	144	992	800	480	992	0	192	512	9999	9999	9999										
256	23	925	279	948	1181	1181	902	233	0	9999	9999	9999										
677	199	729	876	928	1406	1406	530	478	0	9999	9999	9999										
171	227	5	398	232	176	398	0	166	222	9999	9999	9999										
601	114	49	715	163	650	715	0	552	65	9999	9999	9999										
422	191	151	613	342	573	613	0	271	40	9999	271	9999										
939	32	200	971	232	1139	1139	168	907	0	9999	907	9999										
350	193	272	543	465	622	622	79	157	0	79	9999	9999										
797	153	512	950	665	1309	1309	359	644	0	359	9999	9999										
343	421	499	764	920	842	920	156	0	78	9999	9999	9999										
792	52	297	844	349	1089	1089	245	740	0	9999	9999	9999										
275	381	601	656	982	876	982	326	0	106	9999	9999	9999										
887	23	503	910	526	1390	1390	480	864	0	9999	9999	9999										
331	507	32	838	539	363	838	0	299	475	9999	299	475										
362	75	470	437	545	832	832	395	287	0	395	287	9999										
330	383	495	713	878	825	878	165	0	53	9999	9999	9999										
660	5	264	665	269	924	924	259	655	0	259	655	9999										
792	151	692	943	843	1484	1484	541	641	0	9999	9999	9999										
553	393	517	946	910	1070	1070	124	160	0	9999	9999	9999										
223	68	714	291	782	937	937	646	155	0	9999	155	9999										
635	233	48	868	281	683	868	0	587	185	9999	587	9999										
333	182	238	515	420	571	571	56	151	0	9999	151	9999										
335	46	609	381	655	944	944	563	289	0	563	9999	9999										
535	18	838	553	856	1373	1373	820	517	0	9999	9999	9999										
737	178	807	915	985	1544	1544	629	559	0	9999	559	9999										
311	360	616	671	976	927	976	305	0	49	9999	9999	9999										
584	254	689	838	943	1273	1273	435	330	0	435	9999	9999										
664	199	576	863	775	1240	1240	377	465	0	9999	9999	9999										
290	33	604	323	637	894	894	571	257	0	571	9999	9999										
773	185	718	958	903	1491	1491	533	588	0	9999	9999	9999										
326	614	176	940	790	502	940	0	150	438	9999	9999	9999										
606	144	104	750	248	710	750	0	502	40	9999	9999	9999										
536	94	158	630	252	694	694	64	442	0	9999	9999	9999										
430	25	618	455	643	1048	1048	593	405	0	9999	9999	9999										
347	41	810	388	851	1157	1157	769	306	0	9999	9999	9999										
393	226	473	619	699	866	866	247	167	0	247	167	9999										
704	287	43	991	330	747	991	0	661	244	9999	9999	9999										
476	205	117	681	322	593	681	0	359	88	9999	359	9999										
380	534	219	914	753	599	914	0	161	315	9999	9999	315										
444	259	499	703	758	943	943	240	185	0	9999	9999	9999										
661	250	409	911	659	1070	1070	159	411	0	159	411	9999										
447	220	49	667	269	496	667	0	398	171	9999	9999	171										
740	228	643	968	871	1383	1383	415	512	0	415	9999	9999										
516	358	36	874	394	552	874	0	480	322	9999	9999	9999										
206	261	688	467	949	894	949	482	0	55	9999	9999	55										
536	365	214	901	579	750	901	0	322	151	9999	9999	151										
504	316	645	820	961	1149	1149	329	188	0	9999	9999	9999										
395	512	287	907	799	682	907	0	108	225	9999	9999	9999										
260	185	566	445	751	826	826	381	75	0	9999	75	9999										
181	2	890	183	892	1071	1071	888	179	0	9999	179	9999										
488	28	887	516	915	1375	1375	859	460	0	859	9999	9999										
195	48	301	243	349	496	496	253	147	0	9999	147	9999										
759	175	507	934	682	1266	1266	332	584	0	9999	9999	9999										
348	434	243	782	677	591	782	0	105	191	9999	9999	191										
219	60	476	279	536	695	695	416	159	0	9999	159	9999										
702	178	811	880	989	1513	1513	633	524	0	9999	9999	9999										
414	1	612	415	613	1026	1026	611	413	0	611	9999	9999										
844	101	221	945	322	1065	1065	120	743	0	9999	743	9999										
265	532	349	797	881	614	881	84	0	267	9999	9999	267										
545	392	24	937	416	569	937	0	521	368	9999	9999	9999										
183	417	477	600	894	660	894	294	0	234	9999	9999	9999										
797	150	612	947	762	1409	1409	462	647	0	9999	647	9999										
804	60	103	864	163	907	907	43	744	0	43	9999	9999										
361	69	737	430	806	1098	1098	668	292	0	9999	9999	9999										
487	9	270	496	279	757	757	261	478	0	9999	9999	9999										
900	74	761	974	835	1661	1661	687	826	0	687	9999	9999										
171	566	113	737	679	284	737	0	58	453	9999	9999	9999										
338	465	415	803	880	753	880	77	0	127	9999	9999	127										
294	638	147	932	785	441	932	0	147	491	9999	147	491										
284	329	522	613	851	806	851	238	0	45	9999	9999	9999										
576	128	437	704	565	1013	1013	309	448	0	9999	9999	9999										
211	255	108	466	363	319	466	0	103	147	9999	103	147										
412	168	545	580	713	957	957	377	244	0	9999	9999	9999										
591	268	97	859	365	688	859	0	494	171	9999	9999	171										
601	136	44	737	180	645	737	0	557	92	9999	9999	9999										
648	125	452	773	577	1100	1100	327	523	0	327	523	9999										
577	200	650	777	850	1227	1227	450	377	0	9999	9999	9999										
618	263	435	881	698	1053	1053	172	355	0	9999	355	9999										
212	552	78	764	630	290	764	0	134	474	9999	9999	9999										
546	280	674	826	954	1220	1220	394	266	0	9999	9999	9999										
628	187	121	815	308	749	815	0	507	66	9999	507	9999										
613	175	9	788	184	622	788	0	604	166	9999	9999	9999										
251	404	511	655	915	762	915	260	0	153	9999	9999	9999										
428	193	565	621	758	993	993	372	235	0	9999	235	9999										
304	562	97	866	659	401	866	0	207	465	9999	207	9999										
421	88	538	509	626	959	959	450	333	0	9999	9999	9999										
560	428	318	988	746	878	988	0	242	110	9999	9999	9999										
620	267	107	887	374	727	887	0	513	160	9999	9999	9999										
184	389	480	573	869	664	869	296	0	205	9999	9999	9999										
682	64	734	746	798	1416	1416	670	618	0	9999	9999	9999										
361	267	572	628	839	933	933	305	94	0	9999	9999	9999										
279	539	7	818	546	286	818	0	272	532	9999	9999	9999										
529	369	482	898	851	1011	1011	113	160	0	9999	9999	9999										
613	24	520	637	544	1133	1133	496	589	0	9999	9999	9999										
352	246	465	598	711	817	817	219	106	0	219	9999	9999										
165	46	361	211	407	526	526	315	119	0	315	119	9999										
954	16	378	970	394	1332	1332	362	938	0	9999	9999	9999										
328	97	231	425	328	559	559	134	231	0	9999	231	9999										
210	59	593	269	652	803	803	534	151	0	9999	151	9999										
497	131	185	628	316	682	682	54	366	0	9999	9999	9999										
675	168	829	843	997	1504	1504	661	507	0	9999	507	9999										
678	152	476	830	628	1154	1154	324	526	0	9999	9999	9999										
850	72	302	922	374	1152	1152	230	778	0	9999	9999	9999										
613	249	434	862	683	1047	1047	185	364	0	9999	9999	9999										
329	110	437	439	547	766	766	327	219	0	327	219	9999										
630	251	568	881	819	1198	1198	317	379	0	9999	379	9999										
293	492	231	785	723	524	785	0	62	261	9999	9999	9999										
538	59	298	597	357	836	836	239	479	0	239	479	9999										
527	297	93	824	390	620	824	0	434	204	9999	9999	9999										
569	29	843	598	872	1412	1412	814	540	0	9999	9999	9999										
169	399	529	568	928	698	928	360	0	230	9999	9999	9999										
641	16	829	657	845	1470	1470	813	625	0	9999	9999	9999										
455	383	272	838	655	727	838	0	183	111	9999	183	111										
401	31	874	432	905	1275	1275	843	370	0	843	9999	9999										
643	278	536	921	814	1179	1179	258	365	0	9999	9999	9999										
475	59	345	534	404	820	820	286	416	0	9999	9999	9999										
581	260	69	841	329	650	841	0	512	191	9999	9999	191										
322	45	707	367	752	1029	1029	662	277	0	9999	9999	9999										
704	34	504	738	538	1208	1208	470	670	0	9999	9999	9999										
369	231	571	600	802	940	940	340	138	0	9999	9999	9999										
443	96	288	539	384	731	731	192	347	0	9999	347	9999										
652	122	833	774	955	1485	1485	711	530	0	711	9999	9999										
474	301	45	775	346	519	775	0	429	256	9999	9999	9999										
728	270	535	998	805	1263	1263	265	458	0	9999	9999	9999										
506	457	12	963	469	518	963	0	494	445	9999	9999	9999										
263	18	529	281	547	792	792	511	245	0	511	9999	9999										
504	266	102	770	368	606	770	0	402	164	9999	9999	9999										
260	531	345	791	876	605	876	85	0	271	9999	9999	271										
702	155	7	857	162	709	857	0	695	148	9999	695	9999										
413	509	114	922	623	527	922	0	299	395	9999	299	395										
161	476	411	637	887	572	887	250	0	315	9999	9999	315										
224	81	290	305	371	514	514	209	143	0	9999	143	9999										
592	203	124	795	327	716	795	0	468	79	9999	9999	79										
259	1	701	260	702	960	960	700	258	0	9999	9999	9999										
299	411	510	710	921	809	921	211	0	112	211	9999	9999										
230	16	588	246	604	818	818	572	214	0	9999	9999	9999										
417	327	136	744	463	553	744	0	281	191	9999	9999	191										
186	347	97	533	444	283	533	0	89	250	9999	9999	9999										
718	69	497	787	566	1215	1215	428	649	0	9999	9999	9999										
827	172	507	999	679	1334	1334	335	655	0	335	655	9999										
492	2	314	494	316	806	806	312	490	0	9999	9999	9999										
283	182	123	465	305	406	465	0	160	59	9999	9999	59										
249	165	828	414	993	1077	1077	663	84	0	663	9999	9999										
231	353	422	584	775	653	775	191	0	122	191	9999	9999										
411	264	527	675	791	938	938	263	147	0	263	147	9999										
399	31	910	430	941	1309	1309	879	368	0	879	9999	9999										
724	234	394	958	628	1118	1118	160	490	0	9999	9999	9999										
724	40	123	764	163	847	847	83	684	0	83	9999	9999										
638	132	819	770	951	1457	1457	687	506	0	687	9999	9999										
764	84	469	848	553	1233	1233	385	680	0	9999	9999	9999										
768	115	191	883	306	959	959	76	653	0	9999	9999	9999										
451	25	344	476	369	795	795	319	426	0	319	9999	9999										
245	437	125	682	562	370	682	0	120	312	9999	9999	9999										
530	291	446	821	737	976	976	155	239	0	155	239	9999										
284	164	638	448	802	922	922	474	120	0	9999	9999	9999										
313	203	378	516	581	691	691	175	110	0	175	9999	9999										
168	352	473	520	825	641	825	305	0	184	9999	9999	9999										
363	128	421	491	549	784	784	293	235	0	9999	235	9999										
647	242	98	889	340	745	889	0	549	144	9999	9999	9999										
667	134	62	801	196	729	801	0	605	72	9999	9999	9999										
433	347	119	780	466	552	780	0	314	228	9999	9999	9999										
171	780	49	951	829	220	951	0	122	731	9999	9999	731										
498	141	620	639	761	1118	1118	479	357	0	479	9999	9999										
182	111	392	293	503	574	574	281	71	0	9999	71	9999										
254	389	196	643	585	450	643	0	58	193	9999	9999	9999										
242	198	567	440	765	809	809	369	44	0	9999	9999	9999										
293	3	897	296	900	1190	1190	894	290	0	9999	9999	9999										
