3	13019	1											
3	13016	1											
3	13013	1											
3	13010	1											
3	13007	1											
3	13004	1											
3	13001	1											
3	12998	1											
3	12995	1											
3	12992	1											
3	12989	1											
3	12986	1											
3	12983	1											
3	12980	1											
3	12977	1											
3	12974	1											
3	12971	1											
3	12968	1											
3	12965	1											
3	12962	1											
3	12959	1											
3	12956	1											
3	12953	1											
3	12950	1											
3	12947	1											
3	12944	1											
3	12941	1											
3	12938	1											
3	12935	1											
3	12932	1											
3	12929	1											
3	12926	1											
3	12923	1											
3	12920	1											
3	12917	1											
3	12914	1											
3	12911	1											
3	12908	1											
3	12905	1											
3	12902	1											
3	12899	1											
3	12896	1											
3	12893	1											
3	12890	1											
3	12887	1											
3	12884	1											
3	12881	1											
3	12878	1											
3	12875	1											
3	12872	1											
3	12869	1											
3	12866	1											
3	12863	1											
3	12860	1											
3	12857	1											
3	12854	1											
3	12851	1											
3	12848	1											
3	12845	1											
3	12842	1											
3	12839	1											
3	12836	1											
3	12833	1											
3	12830	1											
3	12827	1											
3	12824	1											
3	12821	1											
3	12818	1											
3	12815	1											
3	12812	1											
3	12809	1											
3	12806	1											
3	12803	1											
3	12800	1											
3	12797	1											
3	12794	1											
3	12791	1											
3	12788	1											
3	12785	1											
3	12782	1											
3	12779	1											
3	12776	1											
3	12773	1											
3	12770	1											
3	12767	1											
3	12764	1											
3	12761	1											
3	12758	1											
3	12755	1											
3	12752	1											
3	12749	1											
3	12746	1											
3	12743	1											
3	12740	1											
3	12737	1											
3	12734	1											
3	12731	1											
3	12728	1											
3	12725	1											
3	12722	1											
3	12719	1											
3	12716	1											
3	12713	1											
3	12710	1											
3	12707	1											
3	12704	1											
3	12701	1											
3	12698	1											
3	12695	1											
3	12692	1											
3	12689	1											
3	12686	1											
3	12683	1											
4	12679	1											
4	12675	1											
4	12671	1											
4	12667	1											
4	12663	1											
4	12659	1											
4	12655	1											
4	12651	1											
4	12647	1											
4	12643	1											
4	12639	1											
4	12635	1											
4	12631	1											
4	12627	1											
4	12623	1											
4	12619	1											
4	12615	1											
4	12611	1											
4	12607	1											
4	12603	1											
4	12599	1											
4	12595	1											
4	12591	1											
4	12587	1											
4	12583	1											
4	12579	1											
4	12575	1											
4	12571	1											
4	12567	1											
4	12563	1											
4	12559	1											
4	12555	1											
4	12551	1											
4	12547	1											
4	12543	1											
4	12539	1											
4	12535	1											
4	12531	1											
4	12527	1											
4	12523	1											
4	12519	1											
4	12515	1											
4	12511	1											
4	12507	1											
4	12503	1											
4	12499	1											
4	12495	1											
4	12491	1											
4	12487	1											
4	12483	1											
4	12479	1											
4	12475	1											
4	12471	1											
4	12467	1											
4	12463	1											
4	12459	1											
4	12455	1											
5	12450	1											
5	12445	1											
5	12440	1											
5	12435	1											
5	12430	1											
5	12425	1											
5	12420	1											
5	12415	1											
5	12410	1											
5	12405	1											
5	12400	1											
5	12395	1											
5	12390	1											
5	12385	1											
5	12380	1											
5	12375	1											
5	12370	1											
5	12365	1											
5	12360	1											
5	12355	1											
5	12350	1											
5	12345	1											
5	12340	1											
5	12335	1											
5	12330	1											
5	12325	1											
5	12320	1											
5	12315	1											
5	12310	1											
5	12305	1											
5	12300	1											
5	12295	1											
5	12290	1											
5	12285	1											
5	12280	1											
5	12275	1											
5	12270	1											
5	12265	1											
5	12260	1											
5	12255	1											
5	12250	1											
5	12245	1											
5	12240	1											
5	12235	1											
5	12230	1											
5	12225	1											
5	12220	1											
5	12215	1											
5	12210	1											
5	12205	1											
5	12200	1											
5	12195	1											
5	12190	1											
5	12185	1											
5	12180	1											
5	12175	1											
5	12170	1											
5	12165	1											
5	12160	1											
5	12155	1											
5	12150	1											
5	12145	1											
5	12140	1											
5	12135	1											
5	12130	1											
5	12125	1											
5	12120	1											
5	12115	1											
5	12110	1											
6	12104	1											
6	12098	1											
6	12092	1											
6	12086	1											
6	12080	1											
6	12074	1											
6	12068	1											
6	12062	1											
6	12056	1											
6	12050	1											
6	12044	1											
6	12038	1											
6	12032	1											
6	12026	1											
6	12020	1											
6	12014	1											
6	12008	1											
6	12002	1											
6	11996	1											
6	11990	1											
6	11984	1											
6	11978	1											
6	11972	1											
6	11966	1											
6	11960	1											
6	11954	1											
6	11948	1											
6	11942	1											
6	11936	1											
6	11930	1											
6	11924	1											
6	11918	1											
6	11912	1											
6	11906	1											
6	11900	1											
6	11894	1											
6	11888	1											
6	11882	1											
6	11876	1											
6	11870	1											
6	11864	1											
7	11857	1											
7	11850	1											
7	11843	1											
7	11836	1											
7	11829	1											
7	11822	1											
7	11815	1											
7	11808	1											
7	11801	1											
7	11794	1											
7	11787	1											
7	11780	1											
7	11773	1											
7	11766	1											
7	11759	1											
7	11752	1											
7	11745	1											
7	11738	1											
7	11731	1											
7	11724	1											
7	11717	1											
7	11710	1											
7	11703	1											
7	11696	1											
7	11689	1											
7	11682	1											
7	11675	1											
7	11668	1											
7	11661	1											
7	11654	1											
7	11647	1											
7	11640	1											
7	11633	1											
7	11626	1											
7	11619	1											
7	11612	1											
8	11604	1											
8	11596	1											
8	11588	1											
8	11580	1											
8	11572	1											
8	11564	1											
8	11556	1											
8	11548	1											
8	11540	1											
8	11532	1											
8	11524	1											
8	11516	1											
8	11508	1											
8	11500	1											
8	11492	1											
8	11484	1											
8	11476	1											
8	11468	1											
8	11460	1											
8	11452	1											
8	11444	1											
8	11436	1											
8	11428	1											
8	11420	1											
8	11412	1											
8	11404	1											
8	11396	1											
8	11388	1											
8	11380	1											
8	11372	1											
8	11364	1											
8	11356	1											
8	11348	1											
8	11340	1											
8	11332	1											
9	11323	1											
9	11314	1											
9	11305	1											
9	11296	1											
9	11287	1											
9	11278	1											
9	11269	1											
9	11260	1											
9	11251	1											
9	11242	1											
9	11233	1											
9	11224	1											
9	11215	1											
9	11206	1											
9	11197	1											
9	11188	1											
9	11179	1											
9	11170	1											
9	11161	1											
9	11152	1											
9	11143	1											
9	11134	1											
9	11125	1											
9	11116	1											
9	11107	1											
9	11098	1											
9	11089	1											
9	11080	1											
9	11071	1											
9	11062	1											
9	11053	1											
9	11044	1											
10	11034	1											
10	11024	1											
10	11014	1											
10	11004	1											
10	10994	1											
10	10984	1											
10	10974	1											
10	10964	1											
10	10954	1											
10	10944	1											
10	10934	1											
10	10924	1											
10	10914	1											
10	10904	1											
10	10894	1											
10	10884	1											
10	10874	1											
10	10864	1											
10	10854	1											
10	10844	1											
10	10834	1											
10	10824	1											
10	10814	1											
10	10804	1											
10	10794	1											
10	10784	1											
10	10774	1											
10	10764	1											
10	10754	1											
10	10744	1											
10	10734	1											
10	10724	1											
10	10714	1											
10	10704	1											
11	10693	1											
11	10682	1											
11	10671	1											
11	10660	1											
11	10649	1											
11	10638	1											
11	10627	1											
11	10616	1											
11	10605	1											
11	10594	1											
11	10583	1											
11	10572	1											
11	10561	1											
11	10550	1											
11	10539	1											
11	10528	1											
11	10517	1											
11	10506	1											
11	10495	1											
11	10484	1											
11	10473	1											
11	10462	1											
11	10451	1											
11	10440	1											
11	10429	1											
11	10418	1											
12	10406	1											
12	10394	1											
12	10382	1											
12	10370	1											
12	10358	1											
12	10346	1											
12	10334	1											
12	10322	1											
12	10310	1											
12	10298	1											
12	10286	1											
12	10274	1											
12	10262	1											
12	10250	1											
12	10238	1											
13	10225	1											
13	10212	1											
13	10199	1											
13	10186	1											
13	10173	1											
13	10160	1											
13	10147	1											
13	10134	1											
13	10121	1											
13	10108	1											
13	10095	1											
13	10082	1											
14	10068	1											
14	10054	1											
14	10040	1											
14	10026	1											
14	10012	1											
14	9998	1											
14	9984	1											
14	9970	1											
14	9956	1											
14	9942	1											
14	9928	1											
14	9914	1											
14	9900	1											
14	9886	1											
14	9872	1											
14	9858	1											
14	9844	1											
14	9830	1											
14	9816	1											
14	9802	1											
14	9788	1											
14	9774	1											
14	9760	1											
14	9746	1											
15	9731	1											
15	9716	1											
15	9701	1											
15	9686	1											
15	9671	1											
15	9656	1											
15	9641	1											
15	9626	1											
15	9611	1											
16	9595	1											
16	9579	1											
16	9563	1											
16	9547	1											
16	9531	1											
16	9515	1											
16	9499	1											
16	9483	1											
16	9467	1											
16	9451	1											
16	9435	1											
16	9419	1											
16	9403	1											
16	9387	1											
16	9371	1											
16	9355	1											
16	9339	1											
16	9323	1											
16	9307	1											
16	9291	1											
16	9275	1											
16	9259	1											
16	9243	1											
16	9227	1											
16	9211	1											
16	9195	1											
16	9179	1											
16	9163	1											
16	9147	1											
17	9130	1											
17	9113	1											
17	9096	1											
17	9079	1											
17	9062	1											
17	9045	1											
17	9028	1											
17	9011	1											
17	8994	1											
17	8977	1											
17	8960	1											
17	8943	1											
17	8926	1											
17	8909	1											
17	8892	1											
17	8875	1											
18	8857	1											
18	8839	1											
18	8821	1											
18	8803	1											
18	8785	1											
18	8767	1											
18	8749	1											
18	8731	1											
18	8713	1											
18	8695	1											
18	8677	1											
18	8659	1											
19	8640	1											
19	8621	1											
19	8602	1											
19	8583	1											
19	8564	1											
19	8545	1											
19	8526	1											
19	8507	1											
19	8488	1											
19	8469	1											
19	8450	1											
20	8430	1											
20	8410	1											
20	8390	1											
20	8370	1											
20	8350	1											
20	8330	1											
20	8310	1											
20	8290	1											
20	8270	1											
20	8250	1											
20	8230	1											
20	8210	1											
20	8190	1											
20	8170	1											
20	8150	1											
20	8130	1											
20	8110	1											
20	8090	1											
20	8070	1											
20	8050	1											
20	8030	1											
20	8010	1											
20	7990	1											
21	7969	1											
21	7948	1											
21	7927	1											
21	7906	1											
21	7885	1											
21	7864	1											
21	7843	1											
21	7822	1											
21	7801	1											
21	7780	1											
22	7758	1											
22	7736	1											
22	7714	1											
22	7692	1											
22	7670	1											
22	7648	1											
22	7626	1											
23	7603	1											
23	7580	1											
23	7557	1											
23	7534	1											
23	7511	1											
23	7488	1											
23	7465	1											
23	7442	1											
25	7417	1											
25	7392	1											
25	7367	1											
25	7342	1											
25	7317	1											
25	7292	1											
25	7267	1											
25	7242	1											
25	7217	1											
25	7192	1											
26	7166	1											
26	7140	1											
26	7114	1											
26	7088	1											
26	7062	1											
26	7036	1											
26	7010	1											
26	6984	1											
26	6958	1											
26	6932	1											
26	6906	1											
26	6880	1											
26	6854	1											
27	6827	1											
27	6800	1											
27	6773	1											
27	6746	1											
27	6719	1											
27	6692	1											
27	6665	1											
27	6638	1											
27	6611	1											
27	6584	1											
27	6557	1											
27	6530	1											
27	6503	1											
27	6476	1											
27	6449	1											
27	6422	1											
27	6395	1											
27	6368	1											
28	6340	1											
28	6312	1											
28	6284	1											
28	6256	1											
28	6228	1											
28	6200	1											
29	6171	1											
29	6142	1											
29	6113	1											
29	6084	1											
29	6055	1											
29	6026	1											
29	5997	1											
29	5968	1											
29	5939	1											
29	5910	1											
29	5881	1											
31	5850	1											
31	5819	1											
31	5788	1											
31	5757	1											
31	5726	1											
31	5695	1											
31	5664	1											
31	5633	1											
31	5602	1											
31	5571	1											
31	5540	1											
31	5509	1											
31	5478	1											
31	5447	1											
31	5416	1											
31	5385	1											
31	5354	1											
31	5323	1											
31	5292	1											
31	5261	1											
31	5230	1											
31	5199	1											
32	5167	1											
32	5135	1											
32	5103	1											
32	5071	1											
32	5039	1											
32	5007	1											
32	4975	1											
32	4943	1											
32	4911	1											
32	4879	1											
32	4847	1											
32	4815	1											
32	4783	1											
32	4751	1											
32	4719	1											
32	4687	1											
32	4655	1											
32	4623	1											
32	4591	1											
34	4557	1											
34	4523	1											
34	4489	1											
34	4455	1											
34	4421	1											
34	4387	1											
34	4353	1											
34	4319	1											
34	4285	1											
34	4251	1											
34	4217	1											
34	4183	1											
35	4148	1											
35	4113	1											
35	4078	1											
35	4043	1											
35	4008	1											
35	3973	1											
35	3938	1											
35	3903	1											
35	3868	1											
35	3833	1											
35	3798	1											
35	3763	1											
35	3728	1											
35	3693	1											
35	3658	1											
35	3623	1											
35	3588	1											
35	3553	1											
35	3518	1											
37	3481	1											
37	3444	1											
37	3407	1											
37	3370	1											
37	3333	1											
37	3296	1											
37	3259	1											
37	3222	1											
37	3185	1											
37	3148	1											
37	3111	1											
37	3074	1											
37	3037	1											
37	3000	1											
37	2963	1											
37	2926	1											
37	2889	1											
37	2852	1											
39	2813	1											
39	2774	1											
39	2735	1											
39	2696	1											
39	2657	1											
39	2618	1											
39	2579	1											
39	2540	1											
39	2501	1											
39	2462	1											
39	2423	1											
39	2384	1											
39	2345	1											
41	2304	1											
41	2263	1											
41	2222	1											
41	2181	1											
41	2140	1											
41	2099	1											
41	2058	1											
41	2017	1											
41	1976	1											
41	1935	1											
41	1894	1											
41	1853	1											
41	1812	1											
41	1771	1											
41	1730	1											
41	1689	1											
42	1647	1											
42	1605	1											
42	1563	1											
42	1521	1											
42	1479	1											
42	1437	1											
42	1395	1											
42	1353	1											
42	1311	1											
42	1269	1											
42	1227	1											
42	1185	1											
42	1143	1											
42	1101	1											
44	1057	1											
44	1013	1											
44	969	1											
44	925	1											
44	881	1											
44	837	1											
44	793	1											
44	749	1											
44	705	1											
44	661	1											
44	617	1											
44	573	1											
44	529	1											
44	485	1											
44	441	1											
44	397	1											
44	353	1											
44	309	1											
44	265	1											
44	221	1											
47	174	1											
47	127	1											
47	80	1											
47	0	1		80									
47	-47	0											
47	-94	0											
47	-141	0											
47	-188	0											
47	-235	0											
47	-282	0											
47	-329	0											
49	-378	0											
49	-427	0											
49	-476	0											
49	-525	0											
49	-574	0											
49	-623	0											
49	-672	0											
49	-721	0											
49	-770	0											
49	-819	0											
49	-868	0											
49	-917	0											
49	-966	0											
49	-1015	0											
51	-1066	0											
51	-1117	0											
51	-1168	0											
51	-1219	0											
51	-1270	0											
51	-1321	0											
51	-1372	0											
51	-1423	0											
51	-1474	0											
51	-1525	0											
51	-1576	0											
53	-1629	0											
53	-1682	0											
53	-1735	0											
53	-1788	0											
53	-1841	0											
53	-1894	0											
53	-1947	0											
53	-2000	0											
56	-2056	0											
56	-2112	0											
56	-2168	0											
56	-2224	0											
56	-2280	0											
56	-2336	0											
56	-2392	0											
56	-2448	0											
56	-2504	0											
56	-2560	0											
56	-2616	0											
56	-2672	0											
56	-2728	0											
56	-2784	0											
56	-2840	0											
56	-2896	0											
56	-2952	0											
56	-3008	0											
56	-3064	0											
56	-3120	0											
56	-3176	0											
56	-3232	0											
58	-3290	0											
58	-3348	0											
58	-3406	0											
58	-3464	0											
58	-3522	0											
58	-3580	0											
58	-3638	0											
58	-3696	0											
61	-3757	0											
61	-3818	0											
61	-3879	0											
61	-3940	0											
61	-4001	0											
61	-4062	0											
61	-4123	0											
61	-4184	0											
61	-4245	0											
61	-4306	0											
61	-4367	0											
61	-4428	0											
64	-4492	0											
64	-4556	0											
64	-4620	0											
64	-4684	0											
64	-4748	0											
64	-4812	0											
64	-4876	0											
64	-4940	0											
64	-5004	0											
64	-5068	0											
64	-5132	0											
64	-5196	0											
64	-5260	0											
67	-5327	0											
67	-5394	0											
67	-5461	0											
67	-5528	0											
67	-5595	0											
67	-5662	0											
67	-5729	0											
67	-5796	0											
67	-5863	0											
67	-5930	0											
70	-6000	0											
70	-6070	0											
70	-6140	0											
70	-6210	0											
70	-6280	0											
70	-6350	0											
70	-6420	0											
70	-6490	0											
70	-6560	0											
73	-6633	0											
73	-6706	0											
73	-6779	0											
73	-6852	0											
73	-6925	0											
73	-6998	0											
73	-7071	0											
73	-7144	0											
73	-7217	0											
73	-7290	0											
73	-7363	0											
73	-7436	0											
73	-7509	0											
73	-7582	0											
73	-7655	0											
73	-7728	0											
73	-7801	0											
77	-7878	0											
77	-7955	0											
77	-8032	0											
77	-8109	0											
77	-8186	0											
77	-8263	0											
77	-8340	0											
77	-8417	0											
77	-8494	0											
77	-8571	0											
77	-8648	0											
77	-8725	0											
80	-8805	0											
80	-8885	0											
80	-8965	0											
80	-9045	0											
80	-9125	0											
80	-9205	0											
80	-9285	0											
80	-9365	0											
80	-9445	0											
84	-9529	0											
84	-9613	0											
84	-9697	0											
84	-9781	0											
84	-9865	0											
84	-9949	0											
84	-10033	0											
84	-10117	0											
88	-10205	0											
88	-10293	0											
88	-10381	0											
88	-10469	0											
88	-10557	0											
88	-10645	0											
88	-10733	0											
88	-10821	0											
88	-10909	0											
88	-10997	0											
88	-11085	0											
88	-11173	0											
88	-11261	0											
88	-11349	0											
92	-11441	0											
92	-11533	0											
92	-11625	0											
92	-11717	0											
92	-11809	0											
92	-11901	0											
92	-11993	0											
92	-12085	0											
92	-12177	0											
92	-12269	0											
92	-12361	0											
92	-12453	0											
96	-12549	0											
96	-12645	0											
96	-12741	0											
96	-12837	0											
96	-12933	0											
96	-13029	0											
96	-13125	0											
96	-13221	0											
96	-13317	0											
96	-13413	0											
96	-13509	0											
